aunque en sus inicios trabajó como carpintero decidió dedicar se más adelante a el cine,PASADO AUNQUE INICIO-PL SU CARPINTERO DEDICAR DECIDIR ÉL MÁS ADELANTE TRABAJAR COMO CINE 
es la continuación de el bv,CONTINUACIÓN BV 
homer simpson remodela el sótano de la casa comprando varios objetos divertidos,HOMER SIMPSON OBJETO-PL DIVERTIDO VARIOS REMODELAR SÓTANO CASA COMPRAR 
habremos vivido,NOSOTROS VIVIR 
el parque es el único hogar en canadá para el oso glaciar,PARQUE HOGAR ÚNICO CANADÁ OSO GLACIAR 
fue administrador de las oficinas salitreras san francisco santa clara y virginia,PASADO ADMINISTRADOR OFICINA-PL SAN-NP SALITRERO FRANCISCO SANTO CLARO VIRGINIO 
es un escarpado cerro de rocas de fuerte pendiente que albergaba un imponente castillo,CERRO ESCARPADO ROCA-PL PENDIENTE FUERTE QUE CASTILLO IMPONENTE ALBERGAR 
ella le anima a que salga y haga amigos entre los animales silvestres,ÉL ANIMAL-PL SILVESTRE ANIMAR ÉL QUE SALIR HACER AMIGO-PL 
por esta razón huyó de su casa,PASADO RAZÓN ESTE HUIR CASA SU 
como resultado lograron suavizar el veredicto,PASADO COMO RESULTADO VEREDICTO SUAVIZAR LOGRAR 
hace tiempo fue omnipresente en los restaurantes de nueva orleans,PASADO ORLEAN-PL NUEVO HACER TIEMPO OMNIPRESENTE RESTAURANTE-PL 
se encuentra en australia en victoria y nueva caledonia,ÉL VICTORIA CALEDONIA NUEVO ENCONTRAR AUSTRALIA 
la trayectoria histórica de el colegio es compleja,TRAYECTORIA HISTÓRICO COLEGIO COMPLEJO 
participaron operadores de todos los continentes incluida la antártida,PASADO ANTÁRTIDA INCLUIDO PARTICIPAR OPERADOR-PL TODO CONTINENTE-PL 
los cuatro cabezas de serie son posicionados antes de que el torneo comience,CABEZA-PL CUATRO SERIE POSICIONAR ANTES QUE TORNEO COMENZAR 
las características chimeneas de el oceanic lo distinguen de el resto de naves,CARACTERÍSTICA-PL CHIMENEA OCEANIC ÉL NAVE-PL DISTINGUIR RESTO 
solo las viudas pueden fabricar los tableros,SOLO VIUDA-PL TABLERO-PL FABRICAR PODER 
este manantial nace en la ladera norte de cerro boyero,MANANTIAL ESTE CERRO BOYERO NACER LADERA NORTE 
es posible que haya otros más antiguos,POSIBLE QUE HABER OTRO ANTIGUO MÁS 
el objetivo principal de la operación sería la conquista de moscú,OBJETIVO PRINCIPAL OPERACIÓN CONQUISTA MOSCÚ-NP 
está dedicada a thomas cochrane marino británicochileno organizador de la escuadra libertadora,DEDICADO THOMA-PL COCHRANE MARINO BRITÁNICOCHILENO ORGANIZADOR ESCUADRA LIBERTADOR 
además se estrenó como diseñador de los trajes de gala de muchas participantes,PASADO ADEMÁS ÉL GALA PARTICIPANTE-PL MUCHO ESTRENAR COMO DISEÑADOR TRAJE-PL 
las puntas pueden tener diversas formas,PUNTA-PL FORMA-PL DIVERSO TENER PODER 
sin embargo su primer sencillo titulado oh bondage up yours,EMBARGO SENCILLO OH PRIMERO SU TITULADO BONDAGE UP YOURS 
concepción está en el valle de la mocha,CONCEPCIÓN MOCHA VALLE 
él cae a el piso aparentemente muerto,ÉL CAER PISO MUERTO APARENTEMENTE 
en particular el volcán lanín ya ha demostrado un retroceso en sus glaciares,PARTICULAR VOLCÁN LANÍN YA RETROCESO DEMOSTRAR GLACIAR-PL SU 
así a el contestar a preguntas sobre p ej,ASÍ P EJ CONTESTAR PREGUNTA-PL 
actualmente está casada tiene tres hijas y tres nietos,ACTUALMENTE CASADO HIJA-PL TRES NIETO-PL TRES TENER 
en esta primera versión la honestidad se logra buscando únicamente el propio beneficio,VERSIÓN PRIMERO ESTE HONESTIDAD ÉL BENEFICIO PROPIO BUSCAR LOGRAR ÚNICAMENTE 
en la parte superior una terraza ocupa una extensión importante,PARTE TERRAZA SUPERIOR EXTENSIÓN IMPORTANTE OCUPAR 
la víspera de su bar mitzvá estalla la noche de los cristales rotos,VÍSPERA BAR SU MITZVÁ NOCHE ESTALEAR CRISTAL-PL ROTO 
la novela está dividida en dos partes y cuenta con un narradorprotagonista,NOVELA DIVIDIDO PARTE-PL DOS CONTAR NARRADORPROTAGONISTA 
se despertó a hitler para comunicar le el ruego de seyssinquart que rechazó,PASADO ÉL RUEGO SEYSSINQUART QUE HITLER RECHAZAR DESPERTAR COMUNICAR ÉL 
liszt se convertiría en un ídolo para la escuela rusa,LISZT ÉL ESCUELA RUSO CONVERTIR ÍDOLO 
posteriormente acepta para jugar en venezuela con el deportivo anzoátegui,POSTERIORMENTE DEPORTIVO ANZOÁTEGUI JUGAR ACEPTAR VENEZUELA-NP 
a esta versión se le añadieron faros antiniebla delanteros,PASADO VERSIÓN ESTE ÉL FARO-PL ANTINIEBLA-PL DELANTERO AÑADIR ÉL 
stick es bastante castigador y arrogante con sus cargos,STICK CASTIGADOR BASTANTE ARROGANTE CARGO-PL SU 
sus títulos por la conclusión de capítulos son comandante o pirata entre otros,TÍTULO-PL SU CONCLUSIÓN CAPÍTULO-PL COMANDANTE PIRATA OTRO 
se han encontrado en excavaciones de el castillo restos arqueológicos que podían ser de el neolítico,ÉL NEOLÍTICO RESTO-PL ARQUEOLÓGICO QUE PODER ENCONTRAR EXCAVACIÓN-PL CASTILLO 
el más grande es tritón con mucha diferencia,GRANDE MÁS TRITÓN DIFERENCIA MUCHO 
se realiza un torneo separado para hombres y otro para mujeres,ÉL MUJER-PL TORNEO SEPARAR HOMBRE-PL OTRO REALIZAR 
su velocidad de compresión es lenta a el procesar otros formatos de archivo,VELOCIDAD SU COMPRESIÓN LENTO FORMATO-PL OTRO PROCESAR ARCHIVO 
tal punto final tiene una susceptibilidad divergente,PUNTO FINAL TAL SUSCEPTIBILIDAD DIVERGENTE TENER 
su rango temporal es de el eoceno a el reciente,RANGO TEMPORAL SU EOCENO RECIENTE 
maría ahora está dividida entre sus fantasías sexuales y verdadero amor por ralf,MARÍA AHORA DIVIDIDO FANTASÍA-PL SEXUAL SU AMOR VERDADERO RALF 
profesionalmente jugaría en el cáceres club baloncesto y en el club basket bilbao berri,PROFESIONALMENTE CLUB BALONCESTO CLUB BASKET BERRI BILBAO JUGAR CÁCER 
actualmente trabaja como director de estudios de jazz en el peabody institute en baltimore,ACTUALMENTE JAZZ PEABODY INSTITUTE BALTIMORE-NP TRABAJAR COMO DIRECTOR ESTUDIO-PL 
el plano básico es el de la basílica y son utilizadas antiguas columnas recicladas,PLANO BÁSICO BASÍLICA COLUMNA-PL ANTIGUO RECICLADO UTILIZAR 
esto los llevó a un lugar marginal dentro de la escena y la industria,PASADO ESTE ÉL ESCENA INDUSTRIA LLEVAR LUGAR MARGINAL DENTRO 
los dos primeros clasificarían a el mundial,DOS PRIMERO CLASIFICAR MUNDIAL 
su astillero se ubicaba en san martín,ASTILLERO SU ÉL MARTÍN UBICAR SAN 
la desastrosa situación política no facilita el crecimiento económico,SITUACIÓN DESASTROSO POLÍTICA CRECIMIENTO ECONÓMICO FACILITAR NO 
esto le dio el pretexto necesario a ibn saud para invadir el hiyaz,PASADO ESTE HIYAZ DAR ÉL PRETEXTO NECESARIO IBN-NP SAUD INVADIR 
handy backup puede guardar cualquier tipo de información en un modo automático,HANDY BACKUP MODO AUTOMÁTICO GUARDAR PODER TIPO CUALQUIERA INFORMACIÓN 
en este modelo cada documento parece una bolsa que contiene algunas palabras,MODELO ESTE DOCUMENTO CADA BOLSA QUE CONTENER PALABRA-PL ALGUNO PARECER 
las obras se interrumpieron durante la guerra de la independencia,PASADO OBRA-PL ÉL INDEPENDENCIA INTERRUMPIR GUERRA 
durante el conteo de votos la candidata figuraba en último lugar y sin votos,CONTEO VOTO-PL CANDIDATA VOTO-PL FIGURAR LUGAR ÚLTIMO 
aunque solo por un año ya que sus dos últimas ediciones fueron amateur,PASADO AUNQUE SOLO AÑO YA QUE SU DOS EDICIÓN-PL ÚLTIMO AMATEUR 
sin embargo este disco les dio pocas facilidades,PASADO EMBARGO DISCO ESTE FACILIDAD-PL POCO DAR ÉL 
su mandíbula inferior es de color gris claro casi blanco,MANDÍBULA INFERIOR SU COLOR GRIS CLARO BLANCO CASI 
habita en la frontera entre los estados de arizona nevada y utah,ESTADO-PL ARIZONA NEVADA UTAH HABITAR FRONTERA 
su padre luchó en la segunda guerra mundial,PASADO PADRE SU LUCHAR GUERRA SEGUNDO MUNDIAL 
la mayoría de los pasajeros que murieron estaban en la sección media de el avión,PASADO MAYORÍA PASAJERO-PL QUE AVIÓN MORIR SECCIÓN MEDIO 
tradicionalmente su economía estaba basada en la agricultura cerealista,ECONOMÍA TRADICIONALMENTE SU BASADO AGRICULTURA CEREALISTA 
en la sábana se localizan varias manchas rojizas que asemejan sangre,SÁBANA ÉL MANCHA-PL ROJIZO VARIOS QUE ASEMEJAR SANGRE LOCALIZAR 
destaca la delicadeza de el órgano tocado por john paul jones,JÓN-PL DESTACAR DELICADEZA ÓRGANO TOCADO JOHN PAUL 
john d rockefeller jr,JOHN-NP D ROCKEFELLER JR 
fue despojado de su cátedra durante el nazismo y apartado de cualquier actividad docente,NAZISMO APARTADO ACTIVIDAD DOCENTE CUALQUIERA DESPOJAR CÁTEDRA SU 
así se nos cuenta una historia de amor enmarcada dentro de hechos históricos,ASÍ ÉL HECHO-PL HISTÓRICO CONTAR YO HISTORIA AMOR ENMARCADO DENTRO 
se mantiene fiel a su lado hasta el último momento,ÉL MOMENTO ÚLTIMO MANTENER FIEL LADO SU 
entre otras cosas pinta los frescos de la escuela normal de jalapa,COSA-PL OTRO JALAPA PINTAR FRESCO-PL ESCUELA NORMAL 
de derecho tiene la misma validez teórica en el país,DERECHO VALIDEZ TEÓRICO MISMO TENER PAÍS 
tiene lugar durante el mes de septiembre la tercera semana normalmente,TENER LUGAR MES SEPTIEMBRE SEMANA TERCERO NORMALMENTE 
sus ensayos han sido publicados en libros colectivos,ENSAYO-PL SU PUBLICADO LIBRO-PL COLECTIVO 
el nuevo gobierno inició un proceso de democratización y abandonó todas las reclamaciones coloniales,PASADO GOBIERNO NUEVO RECLAMACIÓN-PL COLONIAL INICIAR PROCESO DEMOCRATIZACIÓN ABANDONAR TODO 
una ceremonia de inducción se lleva a cabo en un club de londres,CEREMONIA INDUCCIÓN ÉL LONDRE-PL LLEVAR CABO CLUB 
la garza vuela entre los algarrobos,GARZA VOLAR ALGARROBO-PL 
estuvo ligado a muchas entidades deportivas y culturales de la localidad,PASADO LIGADO ENTIDAD-PL DEPORTIVO MUCHO CULTURAL LOCALIDAD 
a helga no le agradó las condiciones en absoluto,PASADO HELGA CONDICIÓN-PL ABSOLUTO AGRADAR ÉL NO 
en todos canta y toca el bajo,TODO BAJAR CANTAR TOCAR 
bermudas clasificó a un atleta en esta disciplina,PASADO BERMUDA-PL DISCIPLINA ESTE CLASIFICAR ATLETA 
en este lugar es posible practicar la pesca deportiva,LUGAR ESTE POSIBLE PESCA DEPORTIVO PRACTICAR 
los datos provienen de la secretaría de agricultura y desarrollo rural,DATO-PL AGRICULTURA DESARROLLO RURAL PROVENIR SECRETARÍA 
say comenzó su trabajo sobre la entomología de los estados unidos en la academia,PASADO SAY ESTADO-PL UNIDO ACADEMIA COMENZAR TRABAJO SU ENTOMOLOGÍA 
la comunidad de éfeso estaba dividida y la autoridad de su obispo era cuestionada,COMUNIDAD ÉFESO DIVIDIDO AUTORIDAD OBISPO SU CUESTIONAR 
en los seis años que residió en madrid trabajó en el ministerio de agricultura,PASADO AÑO-PL SEIS QUE MINISTERIO AGRICULTURA RESIDIR MADRID-NP TRABAJAR 
sin embargo trabajar en el extranjero puede implicar vulnerabilidad,EMBARGO VULNERABILIDAD TRABAJAR EXTRANJERO IMPLICAR PODER 
hijo de un obrero ferroviario cuando era pequeño su familia se trasladó a tortosa,PASADO HIJO OBRERO FERROVIARIO CUANDO FAMILIA PEQUEÑO SU ÉL TRASLADAR TORTOSA 
su extremo sur forma parte de la línea costera de la bahía de panamá,EXTREMO SUR SU BAHÍA PANAMÁ FORMAR PARTE LÍNEA COSTERO 
representaban a el real club de yate de noruega,YATE NORUEGO REPRESENTAR CLUB REAL 
tras completar su matriculación fue admitido en el instituto de chittagong,CHITTAGONG COMPLETAR MATRICULACIÓN SU ADMITIR INSTITUTO 
ha aparecido en portadas de revista internacionales como vogue y marie claire,REVISTA INTERNACIONAL COMO VOGUE MARIE CLAIRE APARECER PORTADA-PL 
ya he puesto el barco a quince grados suroeste,YO YA BARCO PONER GRADO-PL QUINCE SUROESTE 
nos contó que tenías mucho miedo,PASADO YO YO MIEDO MUCHO CONTAR QUE TENER 
fue capitán y piloto mayor,PASADO CAPITÁN PILOTO MAYOR 
acabó quinta con canzone per te,PASADO QUINTA ACABAR CANZONE TÚ 
conserva en ambos extremos sendas torres con chapiteles de pizarra,TORRE-PL SENDOS CHAPITEL-PL PIZARRA CONSERVAR EXTREMO-PL AMBOS 
querer es poder,PODER QUERER 
aún no son claras las causas que produjeron el incendio,PASADO AÚN NO CAUSA-PL CLARO QUE INCENDIO PRODUCIR 
sin embargo es difícil de crecer comparado con similares pero camelias más pequeñas,EMBARGO DIFÍCIL CRECER COMPARADO SIMILAR CAMELIA-PL PEQUEÑO MÁS 
el año siguiente abandona el nottingham para fichar por el mainz alemán,AÑO SIGUIENTE NOTTINGHAM ABANDONAR FICHAR MAINZ ALEMÁN 
nicolás y dolores tuvieron dos hijos adolfo y nicolás,PASADO NICOLÁS DOLOR-PL HIJO-PL DOS ADOLFO NICOLÁS-PL TENER 
su área de distribución natural es el centro y oeste de áfrica,ÁREA SU DISTRIBUCIÓN NATURAL CENTRO OESTE ÁFRICA 
toda la naturaleza está animada todas las cosas son envolturas de espíritus,TODO NATURALEZA ANIMADO TODO COSA-PL ENVOLTURA-PL ESPÍRITUS-PL 
trata sobre la soledad que siente una mujer pese a pasar por muchas relaciones,MUJER PESE SOLEDAD QUE SENTIR PASAR RELACIÓN-PL MUCHO TRATAR 
fue nombrada por el río oste ubicado en baja sajonia,NOMBRAR RÍO OSTE UBICADO BAJO SAJONIO 
transparente si es muy amorfo y opaco si el grado de cristalización es alto,TRANSPARENTE SI AMORFO MUCHO OPACO SI GRADO CRISTALIZACIÓN ALTO 
hizo dos apariciones como internacional con la selección de fútbol de inglaterra,PASADO FÚTBOL INGLATERRA-NP HACER APARICIÓN-PL DOS COMO INTERNACIONAL SELECCIÓN 
están presentes en alemania y sudáfrica,PRESENTE ALEMANIA SUDÁFRICO 
su propósito es la conservación de el tesoro de la cultura tradicional serbia,PROPÓSITO SU CONSERVACIÓN TESORO CULTURA TRADICIONAL SERBIO 
interpretó a ferguson en cuatro episodios de la cuarta temporada de prison break,PASADO EPISODIO-PL CUATRO TEMPORADA CUARTO PRISON BREAK INTERPRETAR FERGUSON 
esto es posible porque el asp está cargado negativamente a ph fisiológico,ESTE POSIBLE PORQUE ASP CARGADO NEGATIVAMENTE PH FISIOLÓGICO 
fernando alonso fue el defensor de el título que revalidó por segundo año,PASADO FERNANDO ALONSO DEFENSOR TÍTULO QUE REVALIDAR AÑO SEGUNDO 
la consagración y el consumo de obras de arte,CONSAGRACIÓN CONSUMO OBRA-PL ARTE 
orange y sakuya,ORANGE SAKUYA 
está casado con la actriz luisa armenteros,CASADO ACTRIZ LUISO ARMENTERO 
la serie cuenta con la actuación de carolina gómez,SERIE CAROLINA GÓMEZ CONTAR ACTUACIÓN 
transformara las relaciones sociales a lo largo y ancho de el planeta,PLANETA RELACIÓN-PL SOCIAL ÉL LARGO ANCHO TRANSFORMAR 
fue nombrada por heródoto y alceo,ALCEO NOMBRAR HERÓDOTO 
cicerón opina que dies debe lógicamente ser un dios si urano lo es,CICERÓN DIES-PL DEBER LÓGICAMENTE DIO SI URANO ÉL OPINAR QUE 
asimismo fue escritor y profesor invitado en encuentros seminarios talleres y universidades,PASADO ASIMISMO ESCRITOR PROFESOR INVITADO ENCUENTRO-PL TALLER-PL SEMINARIO UNIVERSIDAD-PL 
el cotejo finalizó con victoria para su equipo,PASADO COTEJO EQUIPO SU FINALIZAR VICTORIA 
este sería el comienzo de una relación complicada con el matrimonio kirchner,ESTE COMIENZO RELACIÓN COMPLICADO MATRIMONIO KIRCHNER 
es común en suelos arenolimosos profundos de ph ácidos,COMÚN SUELO-PL ARENOLIMOSO PROFUNDO PH ÁCIDO 
a su muerte legó a medina de rioseco una importante dotación,PASADO MUERTE SU RIOSECO DOTACIÓN IMPORTANTE LEGAR MEDINA 
en caso de incumplir esta norma el lanzador puede ser sancionado con tarjeta amarilla,CASO NORMA ESTE LANZADOR PODER SANCIONAR INCUMPLIR TARJETA AMARILLO 
el origen geológico de la laguna es relativamente reciente,ORIGEN GEOLÓGICO LAGUNA RECIENTE RELATIVAMENTE 
conserva un portal adintelado,PORTAL ADINTELADO CONSERVAR 
la cara b es una versión de help,CARA B VERSIÓN HELP 
se puede cruzar el lago en barca a el finalizar el concierto,ÉL CONCIERTO CRUZAR PODER LAGO BARCA FINALIZAR 
diógenes agradó a la audiencia por su modo sobrio y templado de hablar,PASADO DIOGEN-PL MODO SOBRIO SU TEMPLADO HABLAR AGRADAR AUDIENCIA 
es uno de los mejores jugadores de la historia de jamaica,UNO JUGADOR-PL MEJOR HISTORIA JAMAICA 
con todo el ganador de ese año dani sordo ya era campeón matemáticamente,TODO GANADOR AÑO DANI SORDO ESE YA CAMPEÓN MATEMÁTICAMENTE 
la fachada está cubierta con ladrillo,FACHADA CUBIERTO LADRILLO 
la necesidad de evitación implica las subcategorías específica y no específica,NECESIDAD EVITACIÓN SUBCATEGORÍA-PL ESPECÍFICO NO ESPECÍFICO IMPLICAR 
fabiana hizo la versión de canción a mi bandera,PASADO FABIANA BANDERA MI HACER VERSIÓN CANCIÓN 
su calidad le permitió sobrevivir hasta los años setenta,PASADO CALIDAD SU SOBREVIVIR ÉL PERMITIR AÑO SETENTA 
la clasificación de un grupo tan variado de compuestos es necesariamente arbitraria,CLASIFICACIÓN GRUPO VARIADO TANTO COMPUESTO-PL ARBITRARIO NECESARIAMENTE 
el edificio es racionalista y funcional,EDIFICIO RACIONALISTA FUNCIONAL 
nació en parís y formó parte de el movimiento dadaísta,PASADO MOVIMIENTO DADAÍSTO NACER PAR FORMAR PARTE 
se encuentran en áfrica a el este de el transvaal,ÉL ESTE TRANSVAAL ENCONTRAR ÁFRICA 
un paisaje de alnwick se conserva en el museo thyssenbornemisza de madrid,PAISAJE ALNWICK ÉL THYSSENBORNEMISZA MADRID-NP CONSERVAR MUSEO 
la segunda fase de el estudio ayuda a entender dónde se originaron algunos ajuares funerarios,PASADO FASE SEGUNDO ESTUDIO AJUAR-PL FUNERARIO ALGUNO ENTENDER AYUDAR ÉL ORIGINAR DÓNDE 
el otro está expuesto en uno de los salones de el sajonia,OTRO EXPUESTO UNO SALÓN-PL SAJONIA 
con todo miles de copias tuvieron que ser retiradas de el mercado,PASADO TODO MIL COPIA-PL TENER QUE RETIRAR MERCADO 
su último equipo fue el centre desports sabadell futbol club,PASADO EQUIPO ÚLTIMO SU CENTRE DESPORT SABADELL FUTBOL CLUB 
produce bayas pequeñas y redondas de color blanco,BAYA-PL PEQUEÑO REDONDO PRODUCIR COLOR BLANCO 
hoy el sitio tiene muchos monumentos todavía intactos,HOY SITIO MONUMENTO-PL MUCHO INTACTO TODAVÍA TENER 
el vídeo sigue con escena en un estudio de grabación underground de hiphop,VÍDEO ESTUDIO GRABACIÓN UNDERGROUND HIPHOP SEGUIR ESCENA 
se opone a la pena de muerte,ÉL MUERTE OPONER PENA 
los peces son de color gris a negro,PEZ-PL COLOR GRIS NEGRO 
en la actualidad es profesora en la pontificia universidad católica de el ecuador,ACTUALIDAD PROFESORA UNIVERSIDAD PONTIFICIA CATÓLICO ECUADOR 
florece a comienzos de verano,FLORECER COMIENZOS VERANO 
denota el movimiento de la rueda de la enseñanza de el dharma,ENSEÑANZA DHARMA DENOTAR MOVIMIENTO RUEDA 
el ganador de el minitorneo obtuvo el segundo ascenso a la primera b nacional,PASADO GANADOR MINITORNEO ASCENSO SEGUNDO OBTENER B PRIMERO NACIONAL 
muchos sijs consideraron el ataque como una profanación a su sitio más sagrado,PASADO SIJ-PL MUCHO ATAQUE COMO PROFANACIÓN CONSIDERAR SITIO SU SAGRADO MÁS 
por lo general viven en pastizales o pantanos y son a menudo bastante discretos,ÉL GENERAL PANTANO-PL MENUDO DISCRETO BASTANTE VIVIR PASTIZAL-PL 
tiene costas muy estrechas y llanuras costeras frente a el pacífico,COSTA-PL ESTRECHO MUCHO LLANURA-PL COSTERO FRENTE TENER PACÍFICO 
murió en leipzig alemania,PASADO MORIR LEIPZIG ALEMANIA 
la especie fue extinguidas de las islas de kauai y molokai,ESPECIE KAUAI MOLOKAI EXTINGUIDO ISLA-PL 
está afiliado a la internacional humanista,AFILIADO INTERNACIONAL HUMANISTA 
pertenece a la casa de wittelsbach,WITTELSBACH PERTENECER CASA 
luego recibió las llaves de la ciudad de el alcalde alfonso martínez alcázar,PASADO LUEGO ALCALDE ALFONSO MARTÍNEZ ALCÁZAR RECIBIR LLAVE-PL CIUDAD 
jugó un papel importante en la conferencia de st,PASADO ST JUGAR PAPEL IMPORTANTE CONFERENCIA 
tres cuartas partes de la población municipal viven en la capital municipal lom,TRES PARTE-PL CUARTO POBLACIÓN MUNICIPAL VIVIR CAPITAL MUNICIPAL 
la caja de ahorro y seguros brinda coberturas para personas y empresas,CAJA AHORRO SEGURO-PL EMPRESA-PL BRINDAR COBERTURA-PL PERSONA-PL 
dorothea queda delante de ella y gira un poco la mirada hacia el espectador,DOROTHEA MIRADA ESPECTADOR QUEDAR DELANTE ÉL GIRA POCO 
tras el incidente el alcalde carlos hernández respondió estoy hecho pedazos,PASADO YO INCIDENTE ALCALDE CARLOS-NP HERNÁNDEZ RESPONDER HECHO PEDAZOS 
jugaba de delantero y militó en diversos clubes de chile y estados unidos,PASADO CLUB-PL DIVERSO CHILE ESTADO-PL UNIDO JUGAR DELANTERO MILITAR 
perteneció a una logia masónica de loja que se llamaba el porvenir,PASADO PORVENIR LOGIA MASÓNICO PERTENECER LOJA QUE ÉL LLAMAR 
murió durante la segunda guerra mundial en su casa en vietnam,PASADO CASA SU VIETNAM MORIR GUERRA SEGUNDO MUNDIAL 
el arreglo de la canción se modificó,PASADO ARREGLO CANCIÓN ÉL MODIFICAR 
jugó un total de dos partidos con la selección de fútbol de suecia,PASADO SELECCIÓN FÚTBOL SUECIA JUGAR TOTAL PARTIDO-PL DOS 
la ceremonia de juramentación se realizó en el salón dorado de palacio de gobierno,PASADO CEREMONIA JURAMENTACIÓN ÉL PALACIO GOBIERNO REALIZAR SALÓN DORADO 
se le acusó de desmanes contra los indios,PASADO ÉL INDIO-PL ACUSAR ÉL DESMÁN-PL 
su harina a el ser horneada presenta una miga oscura,HARINA SU HORNEADO MIGA OSCURO PRESENTAR 
de particular atractivo era el taller sobre la edad media,ATRACTIVO PARTICULAR TALLER EDAD MEDIO 
el texto de las meditaciones se ha conservado completo solamente gracias a dos manuscritos,TEXTO MEDITACIÓN-PL ÉL CONSERVAR COMPLETO SOLAMENTE GRACIAS MANUSCRITO-PL DOS 
no obstante caracas es la capital donde ha sido más desarrollada esta sopa,NO OBSTANTE CARACA-PL CAPITAL DONDE SOPA DESARROLLADO MÁS ESTE 
perdomo es torturado,PERDOMO TORTURAR 
como agroindustrias funcionan ingenios azucareros y procesadoras de aceites esenciales,COMO AGROINDUSTRIA-PL INGENIO-PL AZUCARERO PROCESADOR FUNCIONAR ACEITE-PL ESENCIAL 
ha pedido carpaccio de gambas con aromas de mar,AROMA-PL MAR PEDIR CARPACCIO GAMBA-PL 
para aliviar la masificación se aumentó la flota de material rodante,PASADO MASIFICACIÓN ÉL AUMENTAR FLOTA ALIVIAR MATERIAL RODANTE 
de igual forma si una fiesta cae en sábado se celebra el viernes precedente,IGUAL FORMA SI FIESTA CAER SÁBADO ÉL CELEBRAR VIERNES PRECEDENTE 
al correr hacía la luz linda vuelve de regreso a la vida,VIDA CORRER HACER LUZ LINDO VOLVER REGRESO 
debido a esta situación deciden recurrir a jovellanos,DEBIDO SITUACIÓN ESTE RECURRIR DECIDIR JOVELLANO-PL 
es nativo de cuba y jamaica,NATIVO CUBA JAMAICA 
se trasladó a madrid y lisboa,PASADO ÉL LISBOA TRASLADAR MADRID-NP 
la canción adelantaba la reserva de el disco en itunes,CANCIÓN ITÁN ADELANTAR RESERVA DISCO 
inicialmente deducen que la actitud de nick es algo inusual,INICIALMENTE ACTITUD DEDUCIR QUE NICK ALGO INUSUAL 
durante este mismo periodo las escaleras de acceso fueron rellenadas y completadas,ESTE PERIODO MISMO ESCALERA-PL ACCESO RELLENAR COMPLETAR 
en dicha conflagración se enfrentaron los gauchos de el gral,PASADO CONFLAGRACIÓN DICHO ÉL GAUCHO-PL ENFRENTAR GRAL 
estos rumores fueron calificados como una estrategia publicitaria,RUMOR-PL ESTE ESTRATEGIA PUBLICITARIO CALIFICAR COMO 
para promover burlesque aguilera ha realizado varias canciones de la banda sonora en vivo,BURLESQUE AGUILERO REALIZAR CANCIÓN-PL VARIOS PROMOVER BANDA SONORO VIVO 
ocurrirán batallas contra centauros gorgonas escorpiones y otros,FUTURO BATALLA-PL OCURRIR CENTAURO-PL GORGONO ESCORPIÓN OTRO 
el santo patrón de la iglesia es bernardo de claraval,PATRÓN SANTO IGLESIA BERNARDO CLARAVAL 
almuqaddasi señala que la población en su mayor parte se componía de cristianos,ALMUQADDASI-PL CRISTIANO-PL POBLACIÓN PARTE MAYOR SU ÉL COMPONER SEÑALAR QUE 
la isla perteneció a la familia mitford,PASADO ISLA MITFORD PERTENECER FAMILIA 
thomson había descubierto la relación cargamasa de el electrón pero ninguno de ellos por separado,THOMSON RELACIÓN CARGAMASO DESCUBRIR ELECTRÓN NINGUNO ÉL SEPARADO 
cumplió diversos destinos militares y fue profesor en el mismo colegio militar,PASADO DESTINO-PL MILITAR DIVERSO PROFESOR CUMPLIR COLEGIO MILITAR MISMO 
los nuevos estaban tristes a el principio,NUEVO TRISTE PRINCIPIO 
el simple aseo basta y sobra,ASEO SIMPLE BASTAR SOBRAR 
entonces estaba en tercero de bachillerato,ENTONCES TERCERO BACHILLERATO 
no se informó la causa de su muerte,PASADO ÉL CAUSA INFORMAR NO MUERTE SU 
es considerada una de las mejores escuelas de economía de el mundo,ECONOMÍA MUNDO CONSIDERAR ESCUELA-PL MEJOR 
narra la vida de el personaje de el mismo nombre,NOMBRE MISMO NARRAR VIDA PERSONAJE 
nada desdeñable resultan los productos hortícolas obtenidos mediante la agricultura tradicional,NADA DESDEÑABLE PRODUCTO-PL HORTÍCOLA OBTENIDO RESULTAR AGRICULTURA TRADICIONAL 
el consejo escolar tiene cinco miembros,CONSEJO ESCOLAR MIEMBRO-PL CINCO TENER 
mary white es la segunda persona de mayor rango dentro de el partido verde,MARY WHITE PERSONA SEGUNDO RANGO MAYOR DENTRO PARTIDO VERDE 
entonces van dam y sabu los principales heel atacaron a bruce y a utsler,PASADO ENTONCES UTSLER IR DAM SABU HEEL PRINCIPAL ATACAR BRUCE 
en el periodo preincaico estaba poblado por los chancas,PERIODO PREINCAICO POBLADO CHANCA-PL 
inicialmente el dúo se llamó mainstream,PASADO INICIALMENTE DÚO ÉL MAINSTREAM LLAMAR 
a su vez se apostó por una mayor profesionalización en todos los equipos,PASADO SU VEZ ÉL EQUIPO-PL APOSTAR PROFESIONALIZACIÓN MAYOR TODO 
su biografía fue escrita por fray miguel de fraga protegido suyo,BIOGRAFÍA SU ESCRIBIR FRAY MIGUEL FRAGA PROTEGIDO SUYO 
era la más joven de entre ellas una novicia,JOVEN MÁS ÉL NOVICIA 
